0,1,2,3
0.35668445,0.5284435,0.513933,0.5253629
0.36274388,0.5234686,0.505979,0.52465385
0.38615593,0.5240537,0.5099313,0.5306355
0.38355172,0.52017885,0.5062886,0.52466184
0.38607934,0.51802105,0.5074511,0.52258945
0.38877788,0.5100046,0.49982437,0.5149415
0.3985132,0.5219018,0.48785606,0.5293283
0.40797243,0.5203745,0.48348108,0.52776605
0.3972737,0.529975,0.481338,0.5329029
0.4067583,0.5308416,0.5038528,0.53367054
0.4048173,0.5293415,0.49700233,0.5288396
0.40766725,0.5347127,0.49762845,0.53461677
0.40606916,0.5368953,0.48472273,0.53515154
0.4130548,0.5416284,0.48321095,0.5433923
0.4034272,0.5436613,0.48171082,0.5423543
0.40951285,0.54670674,0.4765813,0.5494984
0.4265239,0.5379464,0.49034402,0.54357165
0.43193135,0.546045,0.4853827,0.5525047
0.4356042,0.55041134,0.49563947,0.5564527
0.43302068,0.54100513,0.5089818,0.54532975
0.43524578,0.5578668,0.49943566,0.5626257
0.43797252,0.5587744,0.5118744,0.5647273
0.43357012,0.57013065,0.5042779,0.5746329
0.43559098,0.57596767,0.5146665,0.5807882
0.4434974,0.57814926,0.51567775,0.58362275
0.4366884,0.57602465,0.51953465,0.5810177
0.4372947,0.57388765,0.5195046,0.57914984
0.4463427,0.56378657,0.5341579,0.57018214
0.4562646,0.56107575,0.5385355,0.56949186
0.4551824,0.56687516,0.54594994,0.5763927
0.4640729,0.57061654,0.5468282,0.58347785
0.4645634,0.5680518,0.5388686,0.58185494
0.46369246,0.5695235,0.52768123,0.584202
0.45226434,0.5670008,0.51896197,0.5759949
0.45098162,0.5652584,0.50790167,0.57734096
0.46098006,0.55800384,0.4997579,0.5732345
0.46181083,0.5618053,0.5181078,0.577784
0.4578522,0.5627791,0.5352783,0.57851726
0.46662864,0.5687054,0.5229229,0.5870118
0.46870914,0.5694424,0.53786796,0.5883984
0.4428189,0.5763691,0.5295371,0.5884921
0.44622883,0.57240623,0.5282022,0.5875452
0.45154914,0.57761,0.5181519,0.59460956
0.45544598,0.5767534,0.5218845,0.5918728
0.45859325,0.57025933,0.5055002,0.5864276
0.45864937,0.5567692,0.50875103,0.5713353
0.45016906,0.551181,0.49735752,0.56442493
0.44933656,0.5449209,0.49789795,0.55701894
0.44248608,0.5473469,0.5056105,0.5569582
0.43645373,0.5562059,0.50231177,0.5653339
0.42618787,0.56045896,0.5011819,0.5671266
0.42505607,0.5731893,0.49722052,0.5778228
0.4160994,0.58548135,0.48828828,0.5872095
0.4146414,0.58595926,0.4966506,0.5857728
0.40480113,0.58692575,0.50399977,0.58406025
0.39969933,0.5880149,0.517278,0.5833055
0.41445482,0.5835585,0.5260777,0.583792
0.40510392,0.5847436,0.5220585,0.5828327
0.40806103,0.59047186,0.5252791,0.59371054
0.40054318,0.5938042,0.5419175,0.5928907
0.38835347,0.59055823,0.54287523,0.58332354
0.3770803,0.58949137,0.5282359,0.57926226
0.3600475,0.59200007,0.5284029,0.58105665
0.35755196,0.5885661,0.5003863,0.57970643
0.3750902,0.57831365,0.49589095,0.5773373
0.36854625,0.5781948,0.49446264,0.57485706
0.37837842,0.5584138,0.5067515,0.5567203
0.38555813,0.56444556,0.49697563,0.5643678
0.38584235,0.56058246,0.512018,0.5600381
0.38115463,0.56532997,0.52046824,0.55926055
0.39473057,0.56754524,0.52592665,0.56821823
0.40056026,0.5608394,0.5259771,0.56042874
0.41420957,0.5684082,0.5100081,0.5727847
0.41436422,0.56245285,0.49895844,0.56715006
0.40582445,0.5570411,0.496611,0.5578342
0.42152312,0.55585897,0.4897205,0.5648438
0.41222343,0.5553185,0.491123,0.5610215
0.4144552,0.56869465,0.4766661,0.5748737
0.43624285,0.56034845,0.47281837,0.5686908
0.4404261,0.56035566,0.4627222,0.56778985
0.44867945,0.54959834,0.46031094,0.55891114
0.4506074,0.551104,0.48036918,0.5579832
0.43664575,0.54597294,0.47648355,0.55097383
0.43658558,0.54232675,0.46597663,0.5470979
0.45549318,0.53143615,0.4569579,0.5399269
0.45797825,0.54071224,0.45960733,0.54929113
0.45636258,0.5316776,0.4737493,0.54055357
0.45832875,0.516288,0.4825742,0.5297534
0.46691868,0.51073706,0.48537648,0.5274834
0.4598752,0.51155186,0.48180136,0.5259989
0.4545159,0.52049094,0.4802785,0.53436375
0.43398592,0.5171303,0.48013195,0.52717394
0.4376469,0.51436853,0.4781712,0.52524346
0.439219,0.51332706,0.4564247,0.5228819
0.44790325,0.5067293,0.4484663,0.5195637
0.4508597,0.5119609,0.45348057,0.5242282
0.44713292,0.51046765,0.46369243,0.5235082
0.45905933,0.50386065,0.47089267,0.5190796
0.47177875,0.49942362,0.45640662,0.51575404
0.45700347,0.4988294,0.44927838,0.5141801
0.47167292,0.4789505,0.45102075,0.49630395
0.46683288,0.45823693,0.43783757,0.476189
0.45830426,0.4675115,0.4433292,0.48512292
0.46617186,0.46745428,0.4480984,0.48638737
0.4608582,0.48159406,0.43552026,0.49852452
0.45952058,0.49177516,0.42024538,0.50632447
0.4644822,0.4892911,0.41742504,0.50355786
0.4737474,0.4929165,0.41363105,0.5088403
0.46411648,0.5108797,0.40577805,0.5236558
0.45826635,0.50964147,0.4095604,0.52071124
0.4470346,0.5173524,0.40970424,0.5242918
0.44907263,0.5282908,0.41700223,0.53470784
0.44066226,0.5306447,0.41454926,0.5347101
0.45665357,0.5286411,0.42319465,0.536172
0.46344662,0.5220712,0.42204392,0.52967846
0.45824704,0.5227522,0.43132934,0.53057706
0.4499426,0.5275748,0.4479839,0.53488547
0.45365766,0.52995443,0.47413358,0.537601
0.44047084,0.52955216,0.48447216,0.5343022
0.44293678,0.5299269,0.48842773,0.53630215
0.4492993,0.5299068,0.49166152,0.5394593
0.44709754,0.5430196,0.48912457,0.5512534
0.46148536,0.5415651,0.5000066,0.5509973
0.47846386,0.53362966,0.51477385,0.54575664
0.4837843,0.5526149,0.5195821,0.565749
0.49751213,0.5634988,0.52966815,0.5788049
0.49696586,0.56468934,0.5060447,0.5800839
0.4927319,0.5655001,0.5105224,0.58093506
0.47758198,0.5700402,0.5154637,0.5843014
0.47016224,0.56128377,0.51079506,0.57721645
0.4688491,0.572207,0.5114632,0.59092444
0.46306548,0.57196593,0.52101135,0.5898981
0.46112967,0.56940246,0.5132847,0.5892853
0.45660117,0.5759122,0.51942295,0.5941681
0.4476441,0.5773559,0.5160156,0.5923321
0.44572803,0.57800096,0.51886606,0.5930722
0.4442624,0.58526295,0.51540047,0.6027632
0.43406975,0.59330076,0.5097097,0.6083683
0.43172666,0.5918429,0.5080661,0.6062024
0.4345514,0.5771391,0.4958737,0.5912013
0.43730354,0.570862,0.48063752,0.584518
0.4306642,0.56964093,0.47295943,0.5814155
0.44168472,0.5655237,0.47942665,0.5808579
0.4347303,0.56202906,0.4836122,0.5746773
0.42071268,0.5551244,0.48063186,0.5627013
0.40374944,0.55156296,0.47533765,0.5556683
0.38168558,0.56381434,0.48151124,0.56077516
0.38074008,0.5637464,0.49278995,0.5572389
0.38242996,0.56233346,0.49287963,0.5559725
0.38276446,0.555744,0.48610857,0.55083597
0.3800255,0.55147195,0.51006246,0.5454754
0.38567722,0.55070734,0.52298146,0.5448651
0.39672968,0.5540458,0.521455,0.55201554
0.41097364,0.5469721,0.5346897,0.5472378
0.41148832,0.54063356,0.5495597,0.5396557
0.40779805,0.5443035,0.54858255,0.5420788
0.40824142,0.54444116,0.5623386,0.5431645
0.41341117,0.5412589,0.5451327,0.5415502
0.42726567,0.5448761,0.542286,0.5482965
0.42591903,0.5487331,0.54056674,0.55098736
0.43414116,0.5429671,0.54885215,0.54772544
0.44293496,0.5535876,0.55212456,0.56109244
0.44394454,0.5645659,0.5571446,0.57092047
0.43732122,0.5672525,0.548699,0.5745719
0.43274367,0.56518406,0.55673987,0.57356256
0.43948722,0.5715594,0.55924106,0.5842195
0.42763063,0.5748423,0.5522261,0.58675045
0.41859493,0.5895956,0.5537508,0.6000714
0.42306855,0.58565694,0.5561672,0.5985842
0.4285022,0.5714214,0.56225115,0.58541274
0.42548123,0.56558055,0.5520022,0.5789058
0.43017256,0.56505704,0.55841243,0.5803029
0.43067214,0.54752326,0.55750865,0.56011516
0.42530963,0.5453271,0.5554304,0.55738544
0.41938207,0.54780114,0.540458,0.5567939
0.41145515,0.5472558,0.52533716,0.5541083
0.40908775,0.5430089,0.5104987,0.546559
0.39716768,0.551218,0.51128274,0.5442323
0.4046445,0.5490402,0.4975525,0.54994667
0.39780986,0.5469898,0.4832227,0.54321367
0.4033227,0.5363136,0.47078016,0.5349459
0.40136078,0.5323035,0.48795757,0.5295998
0.40143928,0.52248496,0.48672506,0.5218664
0.39881214,0.5181549,0.4918947,0.51884323
0.39468935,0.52211994,0.48875642,0.52279055
0.38404,0.50683314,0.4814062,0.5046478
0.39199117,0.4990766,0.46435228,0.5014049
0.40072012,0.48979878,0.4766796,0.49360752
0.41736007,0.46828914,0.4764785,0.4745228
0.40509644,0.4655055,0.47090986,0.46966782
0.40746412,0.47725365,0.4754897,0.48407304
0.41507944,0.47372332,0.47618783,0.48296714
0.4151568,0.47316763,0.4691567,0.48221758
0.41840127,0.47913048,0.46326342,0.48841357
0.42509517,0.47290543,0.46710792,0.48288992
0.4298495,0.47095835,0.45664287,0.4840301
0.42788562,0.47935912,0.4627204,0.48948812
0.42470503,0.4784497,0.45983133,0.4874675
0.4312093,0.48494554,0.479393,0.49547562
0.42520228,0.5068016,0.48631874,0.51545435
0.419672,0.5218203,0.49713257,0.5287836
0.42575598,0.5278251,0.49151382,0.5345311
0.42079708,0.52838045,0.48354042,0.53430563
0.4266657,0.53485096,0.48324051,0.54178023
0.44165716,0.53237057,0.4759339,0.543481
0.44998655,0.54254407,0.47873572,0.5525334
0.45900306,0.5384591,0.47897017,0.549953
0.46131694,0.536104,0.47917306,0.54604226
0.45616737,0.53835005,0.49044326,0.54764444
0.45769003,0.5407112,0.49981448,0.5490957
0.46020555,0.55629647,0.5123862,0.5664045
0.4422507,0.56782883,0.50424486,0.5726482
0.4326181,0.5773596,0.50309324,0.5795433
0.44008303,0.572504,0.50746995,0.5776637
0.436434,0.5681296,0.508713,0.5731168
0.45047963,0.55888027,0.50473154,0.5670646
0.45414838,0.563011,0.517458,0.5719686
0.45028272,0.556134,0.53217155,0.56434023
0.43788388,0.5648839,0.5267084,0.57196754
0.42869663,0.56331056,0.528674,0.5702533
0.4209181,0.56762576,0.53048164,0.5724627
0.42565632,0.5627232,0.53196305,0.57206666
0.4299022,0.5590945,0.5295293,0.56839067
0.43447897,0.56183994,0.53699005,0.5699321
0.44813466,0.55264336,0.53378326,0.5633456
0.44247255,0.5526477,0.5360772,0.563626
0.44432202,0.559125,0.5516456,0.5707186
0.4321257,0.5608197,0.54858,0.5708937
0.42647302,0.5616458,0.55500215,0.5731895
0.43523136,0.5523056,0.5426846,0.5657347
0.4352021,0.54920715,0.53886324,0.56314105
0.43635225,0.55324996,0.5245976,0.5676758
0.4489211,0.54961646,0.53742594,0.5629999
0.4398724,0.55343527,0.5338245,0.56277287
0.43448612,0.55021113,0.52893436,0.55882263
0.44204593,0.5431773,0.52004,0.5561488
0.44515207,0.54683405,0.5028531,0.5617301
0.43323436,0.5622967,0.50295067,0.57477164
0.4351916,0.55553705,0.50293255,0.5686961
0.43053368,0.55537564,0.510566,0.5667447
0.4290507,0.55335313,0.5089461,0.5634771
0.43165138,0.56519693,0.5090545,0.5746644
0.4258406,0.5569393,0.5095072,0.5653576
0.41905788,0.5512759,0.5146205,0.5591698
0.42890397,0.5378743,0.50668496,0.5484916
0.42259482,0.53918993,0.50647175,0.5469048
0.4198759,0.5381384,0.50120676,0.54676795
0.4233745,0.531459,0.49729252,0.5404618
0.4124337,0.5362281,0.50584346,0.5411666
0.3953444,0.5332712,0.5021319,0.5340587
0.3961246,0.53219587,0.4943984,0.5324026
0.3983822,0.53062516,0.50641006,0.5306284
0.39607462,0.5167329,0.49294865,0.51743054
0.3987764,0.50936776,0.49117962,0.5132494
0.38404217,0.52565336,0.49650368,0.52568704
0.38632035,0.5275665,0.50801283,0.5293237
0.3988711,0.5191326,0.49445978,0.5211032
0.40223232,0.52512836,0.49853373,0.5263911
0.40315473,0.53158003,0.4748372,0.53627616
0.40812173,0.5289656,0.4665247,0.53714114
0.40852305,0.52943283,0.47384632,0.5387764
0.42213175,0.49966812,0.48532057,0.5081064
0.41656396,0.51140594,0.48314938,0.5194876
0.41610804,0.52244914,0.4647627,0.53208673
0.42654672,0.5158179,0.45930836,0.52633685
0.42595625,0.5153554,0.4559966,0.52433497
0.42507085,0.5212669,0.4627975,0.52810246
0.42123234,0.5265382,0.46295974,0.5311405
0.4338703,0.5293493,0.4643428,0.53741956
0.43936244,0.5214767,0.475206,0.5296852
0.45730793,0.5293534,0.4842553,0.54164
0.45620653,0.5259458,0.47707865,0.535864
0.4607549,0.5250202,0.47388077,0.5355009
0.474738,0.52038556,0.47519684,0.5320372
0.4841814,0.5100129,0.46111855,0.5244158
0.477736,0.51261157,0.4462612,0.5251051
0.49376822,0.52112067,0.43883005,0.5390739
0.48886237,0.5315649,0.44776842,0.5487406
0.4833682,0.5355285,0.44517985,0.550041
0.48335025,0.5339659,0.44075182,0.5477975
0.48827934,0.5348,0.44216964,0.5503468
0.48004925,0.5388333,0.44242194,0.55087656
0.48136246,0.5316969,0.450765,0.5465293
0.47308484,0.54031783,0.46848896,0.55507547
0.4653391,0.5422318,0.4571855,0.5559122
0.46358335,0.5656473,0.4449265,0.5763993
0.4693831,0.5657527,0.4447106,0.57608795
0.46017262,0.55621403,0.4614818,0.56566995
0.4610207,0.5541367,0.4591341,0.5652273
0.46198067,0.556703,0.46051338,0.5661743
0.4569349,0.5675356,0.44571102,0.57432646
0.45619383,0.5583623,0.43797195,0.564416
0.44111693,0.5626879,0.43931594,0.56722116
0.43192884,0.5693766,0.43383852,0.5724676
0.42745948,0.5536627,0.44187382,0.5555052
0.42136124,0.558719,0.44498202,0.55917686
0.41789028,0.5599027,0.44246313,0.5601137
0.43038014,0.550963,0.44299087,0.5551633
0.4137164,0.5630549,0.45562306,0.56441694
0.4116691,0.55838126,0.46530604,0.56083494
0.40402415,0.5449338,0.48226914,0.54677933
0.3901666,0.54434305,0.47643438,0.542818
0.38909176,0.5425591,0.48330855,0.5421935
0.3775545,0.5483346,0.48392454,0.54498845
0.37196943,0.5466402,0.4740378,0.5424312
0.3781928,0.541658,0.47232762,0.5388278
0.39176372,0.5362608,0.482417,0.5370039
0.40839288,0.5219462,0.47759083,0.52493316
0.40493777,0.528505,0.48526582,0.53187615
0.40601575,0.52457374,0.48559234,0.52819425
0.4007691,0.5216679,0.47717467,0.52493006
0.43705308,0.5074393,0.48607886,0.5175561
0.42562532,0.5118759,0.48713505,0.5173692
0.43259242,0.5040609,0.4922292,0.5104562
0.420723,0.50049585,0.4869145,0.5049065
0.42713,0.5052656,0.495891,0.51103216
0.4464871,0.5018303,0.49811998,0.5118503
0.44752315,0.50916696,0.49536464,0.51819843
0.45102713,0.51810193,0.4873538,0.5276759
0.45074114,0.5249101,0.49987498,0.534157
0.44820368,0.51899713,0.50913805,0.527287
0.44488302,0.5208879,0.5136999,0.5295469
0.4458748,0.5170982,0.5193647,0.52576715
0.44387558,0.5187309,0.51820904,0.5271752
0.4354192,0.5236416,0.5331667,0.5296118
0.45055366,0.5147484,0.5380156,0.52472776
0.44902742,0.5079916,0.5277958,0.51748925
0.45427337,0.49609908,0.5323341,0.5073976
0.4446877,0.49358293,0.53706414,0.5050272
0.45361423,0.49974263,0.55129737,0.51241285
0.44325665,0.50400704,0.5540206,0.51389426
0.43938956,0.51807374,0.55605215,0.5280689
0.42726627,0.5123429,0.55082685,0.51986986
0.43234575,0.51372844,0.5518861,0.52338594
0.44665968,0.506482,0.5674817,0.51854163
0.43130985,0.5299914,0.56870717,0.5381443
0.43099448,0.53052264,0.5661575,0.5396225
0.4223164,0.5377072,0.5555473,0.5456503
0.43130815,0.5398593,0.5601598,0.55074096
0.4306065,0.5355239,0.5516414,0.54654336
0.43000814,0.5248225,0.54294264,0.53786165
0.43703082,0.52003074,0.5355764,0.5352065
0.42704877,0.5158749,0.53701824,0.52905816
0.43095848,0.5128067,0.5279949,0.5273095
0.4322774,0.52441484,0.5307393,0.53907686
0.4238628,0.5296988,0.5231026,0.5425665
0.42818478,0.5347178,0.52307075,0.54883265
0.45160413,0.5335892,0.51307786,0.55326796
0.48111698,0.52685237,0.52085716,0.5479121
0.47355625,0.5405839,0.50549555,0.560299
0.48600507,0.5485861,0.50991666,0.57153016
0.48612997,0.5498226,0.50380415,0.5697435
0.48843685,0.5548133,0.4968306,0.5757338
0.4734924,0.55011845,0.49200717,0.56474894
0.46833977,0.54659104,0.49929902,0.5600153
0.46173736,0.54277474,0.49629715,0.5552129
0.46648338,0.55681753,0.5035864,0.5695831
0.461427,0.56464374,0.50068766,0.5747464
0.44834566,0.573196,0.48444414,0.5794869
0.45045695,0.5561629,0.4811633,0.56247395
0.44875777,0.57150376,0.4741348,0.57806873
0.44270793,0.57325405,0.47406504,0.5780869
0.44007277,0.5575643,0.46918973,0.5621081
0.43747982,0.56133133,0.47306266,0.56750774
0.42415938,0.56613487,0.47513446,0.573102
0.4205898,0.5672748,0.48786628,0.57530075
0.41541645,0.5714013,0.48728895,0.5796793
0.4227004,0.56459194,0.48365602,0.57539827
0.42367658,0.5715565,0.4942156,0.5794613
0.420575,0.5728094,0.4877282,0.58150226
0.42381802,0.57620865,0.48588112,0.58336884
0.40871903,0.58421457,0.47628674,0.59104913
0.3834534,0.58704054,0.4658196,0.58137065
0.38461304,0.57437795,0.476859,0.5711292
0.37012127,0.5782229,0.47065488,0.57130116
0.36663795,0.58964896,0.47401157,0.5791865
0.36529687,0.5795526,0.469717,0.5697736
0.37779677,0.59114665,0.46530828,0.58370143
0.37447178,0.593,0.4518312,0.5820665
0.37530366,0.5951207,0.44783452,0.58445674
0.37476575,0.5912396,0.44319388,0.58022803
0.38616848,0.5793934,0.44266474,0.5720938
0.39630994,0.57141995,0.4493117,0.5681502
0.40493178,0.5612845,0.44449142,0.5596886
0.4112827,0.5443897,0.44683835,0.5455409
0.41862142,0.5326362,0.4343828,0.5364188
0.423758,0.54215616,0.43141973,0.54744416
0.42954394,0.5467965,0.43198252,0.55340946
0.43354556,0.54944605,0.4356699,0.5564395
0.4471749,0.5443116,0.44093385,0.55330926
0.45857248,0.5456491,0.44361067,0.55664593
0.43691877,0.556326,0.44788852,0.5614025
0.44219613,0.544929,0.4380282,0.5498956
0.448002,0.5341593,0.44967428,0.53999954
0.45118937,0.5259375,0.44070387,0.53349566
0.46056178,0.5211039,0.4484574,0.5329582
0.46220806,0.5196785,0.46131146,0.5289964
0.4502275,0.52715164,0.46887264,0.5332713
0.46049783,0.52087915,0.4724444,0.529988
0.4528059,0.52070546,0.48428234,0.5286158
0.4511955,0.522188,0.49811998,0.52929157
0.45102775,0.50947493,0.49637505,0.51791596
0.44844878,0.5220651,0.49955615,0.5305518
0.43833867,0.52155894,0.49914584,0.5285285
0.440165,0.5224351,0.48547867,0.5297861
0.431976,0.52219003,0.49203515,0.52734107
0.43384945,0.524862,0.4843596,0.5304983
0.42755452,0.5382834,0.49498627,0.54374105
0.4202002,0.55286115,0.49647257,0.55794877
0.418766,0.55256236,0.5101957,0.56020254
0.4242202,0.54248077,0.5058155,0.5537913
0.43023852,0.5351859,0.50213814,0.54826546
0.4239954,0.5267665,0.5171584,0.5368219
0.4418411,0.5240676,0.50889176,0.5381478
0.43483317,0.5231651,0.50979763,0.53424567
0.43197563,0.52695835,0.50251853,0.5384787
0.4364326,0.53782564,0.50185055,0.5508065
0.43302706,0.54807085,0.50524807,0.55891895
0.44399568,0.55040175,0.5066073,0.5661008
0.44432124,0.549327,0.5088813,0.5647511
0.45215085,0.5520622,0.4982092,0.566601
0.47721526,0.5369397,0.49303758,0.5544732
0.48367724,0.5310212,0.5000823,0.5483134
0.47814384,0.5332141,0.4891511,0.5480897
0.4897101,0.52524966,0.48959494,0.5408726
0.48533475,0.5309648,0.49790344,0.5455863
0.48457047,0.5250971,0.49837038,0.5392628
0.49064466,0.519963,0.5033333,0.53494495
0.48217407,0.51719993,0.50394046,0.5316083
0.47437885,0.5278251,0.49876496,0.541437
0.46955684,0.53457826,0.50500077,0.5487478
0.46309257,0.5231455,0.49576914,0.53597015
0.4491659,0.51380473,0.48478708,0.5255108
0.44140244,0.5213049,0.47312704,0.5328825
0.43644652,0.52440065,0.48939678,0.5367562
0.42861605,0.5231455,0.4909135,0.5343383
0.44294026,0.5192405,0.47497153,0.53141385
0.43445003,0.5123686,0.48626888,0.52361757
0.42610213,0.52246875,0.47815678,0.5327877
0.42578974,0.51490897,0.48488763,0.5253868
0.41300845,0.49908832,0.47682682,0.5073953
0.42271364,0.4978149,0.48325133,0.50895935
0.4046154,0.5050646,0.5017748,0.51090306
0.39151546,0.5150625,0.49093068,0.51912516
0.392333,0.51443094,0.4908516,0.5188555
0.38755664,0.5247778,0.49956384,0.5264797
0.3718667,0.53472173,0.4961231,0.53029364
0.37187406,0.53944,0.49931327,0.53562844
0.36985743,0.54237175,0.5030126,0.53603464
0.37856638,0.5507138,0.48979723,0.5482065
0.3830526,0.54855096,0.4807551,0.54597473
0.3832028,0.5559636,0.46878633,0.5531247
0.37961602,0.5599325,0.47922972,0.55346036
0.38402012,0.5550099,0.47365603,0.550168
0.38971865,0.5472439,0.46368024,0.5459355
0.40837634,0.54839504,0.47646868,0.55015105
0.42806324,0.5450917,0.4753667,0.5518145
0.43450388,0.5348508,0.48211977,0.5449905
0.4407786,0.54013056,0.46883702,0.5529306
0.46499613,0.53296566,0.47744223,0.55075085
0.4524174,0.53742576,0.4937059,0.5498862
0.44679323,0.5428582,0.4820771,0.5537835
0.4612069,0.5350211,0.47828448,0.551451
0.4653896,0.52939487,0.46435857,0.5437737
0.47499087,0.5277912,0.4758989,0.5417498
0.48261806,0.5203048,0.4840081,0.5368616
0.4849896,0.5142984,0.47275057,0.52963454
0.47652254,0.5172113,0.48224437,0.53200394
0.46974477,0.5167368,0.48364493,0.5300929
0.48078945,0.5083601,0.48143157,0.5230774
0.47575966,0.50152785,0.47193614,0.5145433
0.47994742,0.49878147,0.46984553,0.5127638
0.4733332,0.50338197,0.45999873,0.51503783
0.4657663,0.48768422,0.45493647,0.49960485
0.4677402,0.49500504,0.4645389,0.5085747
0.46955445,0.49951735,0.4686487,0.51329523
0.47720063,0.4872153,0.45264813,0.50090224
0.46656165,0.4849771,0.4479207,0.49785987
0.47031674,0.49845454,0.45816174,0.5143362
0.47313985,0.50928754,0.4656621,0.523663
0.4687587,0.51362795,0.47183558,0.52669305
0.46687698,0.5211572,0.47331715,0.5342456
0.46778497,0.5234366,0.47569546,0.537309
0.46435857,0.5292272,0.47616518,0.54255015
0.4718083,0.5307607,0.4757228,0.5437298
0.47032693,0.53849703,0.49284577,0.5507991
0.46505782,0.53898126,0.4991145,0.5503556
0.47489357,0.5487098,0.51187325,0.5631108
0.48074666,0.5585706,0.5146506,0.5721495
0.46330357,0.56915116,0.48539186,0.57712036
0.46669772,0.58054894,0.47997418,0.5895589
0.47808942,0.5709252,0.4783856,0.58037764
0.47210646,0.57330257,0.47275218,0.5809367
0.46511126,0.5890433,0.4721588,0.5965938
0.45742652,0.59575653,0.4766003,0.60101885
0.45347857,0.59694403,0.47007427,0.60181373
0.44563416,0.5898647,0.47329554,0.59452206
0.44262788,0.5975321,0.48383114,0.60599655
0.4360224,0.5926341,0.48152378,0.6014103
0.42890188,0.5838858,0.47179762,0.5937905
0.43616346,0.5891551,0.48083732,0.6031757
0.44500062,0.5933553,0.48142478,0.6070536
0.43542683,0.58358854,0.47383013,0.589939
0.42465222,0.5780861,0.47265896,0.58442336
0.42353132,0.5735727,0.48277175,0.5804519
0.41151515,0.57831764,0.48363528,0.5841919
0.4091166,0.56660765,0.4947741,0.57332057
0.4201347,0.5713363,0.49417195,0.58099663
0.42599043,0.56910145,0.49416903,0.5770429
0.43444726,0.56513244,0.48337734,0.5719767
0.42956543,0.57943743,0.4775603,0.5843788
0.4188807,0.57746893,0.46660694,0.57925457
0.4240559,0.57492596,0.4682633,0.57942975
0.43656334,0.5655449,0.48942575,0.56913143
0.44580343,0.5598972,0.50358665,0.5682146
0.43347868,0.56919163,0.499723,0.57161623
0.44121552,0.5753508,0.49364614,0.5802854
0.43065834,0.5754439,0.4970493,0.5778753
0.44169173,0.5592769,0.49108168,0.56282645
0.43853936,0.5563892,0.5058715,0.55915874
0.4602692,0.5553976,0.52152175,0.56299454
0.46336463,0.557256,0.51197064,0.56555027
0.47328195,0.55138624,0.51309067,0.56547815
0.47685,0.5494206,0.5135375,0.5691975
0.46222422,0.55166835,0.5149946,0.5684215
0.45640767,0.55269974,0.5166612,0.56698877
0.46423945,0.55513865,0.52075475,0.559529
0.47120485,0.54952264,0.5150399,0.55335647
0.46631184,0.5524464,0.51122135,0.5615267
0.456419,0.53721476,0.49591365,0.54206544
0.448802,0.53087837,0.5004021,0.5388103
0.42668757,0.51925796,0.4983919,0.52699554
0.4263589,0.5203374,0.4999728,0.5295021
0.42981386,0.5181237,0.48900375,0.5290409
0.4236747,0.5233023,0.48223472,0.53450906
0.42976347,0.52717346,0.501514,0.5387125
0.4194375,0.5214834,0.493284,0.5283728
0.42257562,0.53609896,0.49517146,0.5425689
0.41969344,0.52912414,0.4815139,0.53335357
0.42220142,0.53227943,0.47652254,0.53724927
0.42509317,0.5386019,0.48830274,0.5450954
0.41866347,0.5423129,0.484692,0.5462746
0.41805556,0.5580161,0.49219117,0.5610161
0.4255924,0.5452834,0.49605504,0.54817075
0.40435615,0.54739195,0.48335838,0.5459497
0.39241126,0.5478845,0.49394068,0.5433651
0.3762916,0.56494063,0.50176185,0.5560516
0.37458333,0.5764865,0.51470625,0.5676865
0.3812518,0.5748442,0.51447797,0.56848824
0.38173398,0.5799258,0.5080555,0.5761572
0.36582342,0.579605,0.5261462,0.5708957
0.3744655,0.58221024,0.52409065,0.5773316
0.38670745,0.57836515,0.5057368,0.5780445
0.38647726,0.57477915,0.50274163,0.5751037
0.4048563,0.5727499,0.50916165,0.5772169
0.4117142,0.5768935,0.51280195,0.5814957
0.39151397,0.5856175,0.51355976,0.58406585
0.37354472,0.59133995,0.5070117,0.5860053
0.38502106,0.5843432,0.50473434,0.5871401
0.38142237,0.57197434,0.48831972,0.570739
0.39203337,0.56993157,0.48970786,0.5722553
0.39617583,0.5640029,0.48412874,0.5666685
0.39466047,0.56595725,0.4856187,0.5667814
0.4108883,0.56251913,0.49212292,0.5677675
0.4285932,0.5495239,0.48620772,0.55928653
0.44163916,0.5483961,0.46625963,0.5601411
0.4488422,0.5387882,0.4631056,0.5498418
0.45366764,0.54562813,0.46158054,0.55480605
0.46962753,0.54541874,0.4707942,0.5565365
0.47677115,0.54873747,0.48545823,0.5593853
0.4794507,0.53987354,0.49138045,0.55001247
0.4736195,0.54501396,0.4952819,0.55455905
0.46862558,0.5448122,0.4963998,0.5530609
0.48263916,0.53187686,0.4975578,0.5449789
0.49558428,0.53660387,0.49877882,0.5508654
0.48811582,0.5366857,0.49752983,0.54908377
0.4887062,0.5363421,0.520284,0.549673
0.48742512,0.5415199,0.52270174,0.55686474
0.49245605,0.5422148,0.5183098,0.55690765
0.4984856,0.5393911,0.5153666,0.55377513
0.5040826,0.530482,0.49910355,0.54564863
0.5119867,0.5191359,0.4996933,0.5369809
0.512316,0.51610255,0.48708475,0.5354818
0.5193212,0.5135794,0.49492535,0.53511685
0.5186743,0.52044064,0.49715078,0.54283446
0.51552206,0.51806813,0.50393075,0.5391455
0.50785345,0.5138722,0.4994532,0.53267616
